"zone","acres","sqft","yearbuilt","bedrooms","bathrooms","halfbaths","multibuilding","style","saledate1","saleprice1","saledate2","saleprice2","saledate3","saleprice3","saledate4","saleprice4","saledate5","saleprice5"
"RM2",0.09,1513,1920,5,1,0,FALSE,"Colonial","2009",0,"2008",76000,"2006",0,"1972",0,NA,NA
"RM2",0.11,2600,2007,6,2,0,FALSE,"2 Family","2016",150000,"2010",0,"2008",178876,"2006",20000,"2006",0
"RM2",0.11,3120,1920,6,3,0,FALSE,"3 Family","2017",0,"2009",0,"2004",0,"2002",136000,"2002",0
"RM2",0.11,3281,1920,6,3,0,FALSE,"3 Family","2010",110000,"2007",0,"2006",0,"2006",220000,"2005",0
"RM2",0.08,1392,1920,3,1,0,FALSE,"Colonial","2005",115000,"1995",0,"1995",0,"1993",99000,"1993",99000
"RM2",0.12,2233,1920,4,2,0,FALSE,"Colonial","2015",147500,"2015",0,"2015",72500,"2014",75000,"2007",230000
"RM2",0.11,3017,1920,5,3,0,FALSE,"2 Family","2004",175000,"1979",0,NA,NA,NA,NA,NA,NA
"RM2",0.16,2972,2005,6,4,0,FALSE,"2 Family","2005",199000,"2003",0,"1997",0,"1997",0,"1993",0
"RM2",0.16,2972,2005,6,4,0,FALSE,"2 Family","2006",199000,"1998",0,"1985",35000,NA,NA,NA,NA
"RM2",0.12,4400,1920,8,4,0,FALSE,"4 Family","2014",46100,"2014",0,"2014",0,"2003",0,"2001",0
"RM2",0.07,3252,1920,6,3,0,FALSE,"3 Family","2016",0,"2013",0,"2013",74000,"2012",0,"2006",0
"RM2",0.09,5313,1920,0,0,0,FALSE,"Mix Ret Apt","2008",0,"1979",29000,NA,NA,NA,NA,NA,NA
"RM2",0.18,6369,1910,9,6,0,FALSE,"Apt 1-7 st","2004",175000,"1968",0,NA,NA,NA,NA,NA,NA
"RM2",0.18,2970,1995,7,3,0,FALSE,"3 Family","2013",0,"1994",67300,"1994",7300,NA,NA,NA,NA
"RM2",0.12,4000,1920,8,4,0,FALSE,"4 Family","2013",0,"1994",67300,"1991",60000,"1990",0,NA,NA
"RM2",0.14,2596,2005,6,3,0,FALSE,"2 Family","2005",189000,"2003",0,"1998",95860,"1997",0,"1990",426000
"RM2",0.14,3807,1920,8,3,0,FALSE,"3 Family","1975",35500,NA,NA,NA,NA,NA,NA,NA,NA
"RM2",0.13,3903,1920,6,3,0,FALSE,"3 Family","2002",162000,"2002",0,"2000",55000,"1999",0,"1998",115000
"RM2",0.15,3984,1920,5,3,0,FALSE,"3 Family","1999",57150,"1999",0,"1999",0,"1985",58500,NA,NA
"RM2",0.15,4048,1920,5,3,0,FALSE,"3 Family","2003",0,"2003",0,"2003",0,"2002",0,"2002",125000
"RM2",0.15,3813,1905,6,3,0,FALSE,"3 Family","2012",0,"1993",135000,NA,NA,NA,NA,NA,NA
"RM2",0.11,3180,1900,6,3,0,FALSE,"3 Family","2014",183000,"2005",302000,"2003",199900,"2002",155000,"1999",0
"RM2",0.11,3238,1900,6,3,0,FALSE,"3 Family","2005",0,"2005",0,"2005",0,"2004",0,"2000",64500
"RM2",0.11,3238,1900,6,3,0,FALSE,"3 Family","1989",40000,NA,NA,NA,NA,NA,NA,NA,NA
"RM2",0.09,2642,1900,6,3,0,FALSE,"3 Family","2012",0,"2005",0,"1997",27000,"1995",0,"1984",77000
"RM2",0.17,1871,1900,4,3,0,FALSE,"2 Family","2004",192000,"2001",125000,NA,0,NA,NA,NA,NA
"RM2",0.29,3273,1900,16,11,0,TRUE,"3 Family","2017",6e+05,"2004",6e+05,"2001",150000,"2001",150000,"2000",0
"RM2",0.18,3376,1900,6,3,0,FALSE,"3 Family","2014",0,"2010",104500,"2009",0,"2009",0,"2007",342000
"RM2",0.21,2305,1900,4,4,0,FALSE,"4 Family","2016",0,"2015",0,"2012",0,"2012",142500,"2012",0
"RM2",0.43,3018,1900,6,3,0,FALSE,"3 Family","2010",105200,"2010",0,"2010",0,"2007",295000,"1995",90000
"RM2",0.2,2114,1906,3,2,0,FALSE,"Colonial","2003",220000,"1997",94900,"1994",77000,NA,0,NA,NA
"RM2",0.18,4749,1900,4,2,1,FALSE,"2 Family","1995",129000,NA,NA,NA,NA,NA,NA,NA,NA
"RM2",0.19,1596,1900,4,1,1,FALSE,"Colonial","2014",169600,"1962",0,NA,NA,NA,NA,NA,NA
"RM2",0.18,2666,1900,5,3,0,FALSE,"2 Family","2017",0,"2015",115000,"2004",0,"2000",117000,"1986",180000
"RM2",0.18,3249,1912,4,2,0,FALSE,"2 Family","1999",118500,NA,NA,NA,NA,NA,NA,NA,NA
"RM2",0.17,3856,1900,6,3,0,FALSE,"3 Family","2002",2000,"2002",145000,"1997",0,NA,NA,NA,NA
"RM2",0.15,3850,1900,9,3,0,FALSE,"3 Family","2001",147000,"1995",120000,"1986",0,NA,NA,NA,NA
"RM2",0.18,1102,1900,2,1,0,FALSE,"Cape Cod","2017",0,"2015",0,"2014",0,"2012",41000,"2008",0
"RM2",0.17,772,1900,2,2,0,FALSE,"Bungalow","1996",0,"1996",0,"1996",0,"1995",0,"1991",110000
"RM2",0.3,2875,1900,5,3,0,FALSE,"2 Family","2014",170000,"2014",0,"1991",0,NA,NA,NA,NA
"RM2",0.13,3279,1900,6,3,0,FALSE,"3 Family","2001",75000,"2001",0,"1995",0,"1994",1e+05,NA,NA
"RM2",0.16,4688,1900,9,5,0,FALSE,"Apt House","2006",0,"2006",0,"2004",0,"2003",190000,"2003",0
"RM2",0.12,2926,1900,5,3,0,FALSE,"3 Family","2002",130000,"1999",0,"1990",0,NA,NA,NA,NA
"RM2",0.12,3654,1900,6,3,0,FALSE,"3 Family","2000",122900,"1994",184545,NA,NA,NA,NA,NA,NA
"RM2",0.07,0,NA,0,0,0,FALSE,"Vacant Land","2006",282000,"2006",118000,"1988",0,NA,NA,NA,NA
"RM2",0.08,1356,1900,3,1,0,FALSE,"Colonial","2018",0,"2018",119000,"2005",185700,"2005",75000,"1979",18000
"RM2",0.1,3276,1900,6,3,0,FALSE,"3 Family","2006",295000,"2000",0,"1981",0,NA,NA,NA,NA
"RM2",0.12,1606,1900,4,2,0,FALSE,"Colonial","2006",194000,"2003",0,"1997",0,"1995",0,NA,NA
"RM2",0.12,3390,1900,6,3,0,FALSE,"3 Family","2017",0,"2015",181084,"2015",0,"1995",0,"1980",0
"RM2",0.12,3238,1900,6,3,0,FALSE,"3 Family","2016",210000,"1991",0,NA,NA,NA,NA,NA,NA
"RM2",0.18,3115,1900,6,2,1,FALSE,"2 Family","2014",0,"2014",0,"2007",0,"2005",0,"2000",73000
"RM2",0.18,3964,1900,6,3,0,FALSE,"3 Family","1996",77000,"1987",235000,NA,NA,NA,NA,NA,NA
"RM2",0.18,3242,1900,4,2,0,FALSE,"2 Family","2010",175000,"1978",0,NA,NA,NA,NA,NA,NA
"RM2",0.23,3387,1900,5,3,0,FALSE,"3 Family","2014",0,"2014",0,"2012",0,"1991",30000,NA,NA
"RM2",0.23,3921,1900,8,3,0,FALSE,"3 Family","2015",0,"2013",0,"2007",295000,"1983",0,NA,NA
"RM2",0.24,2241,1900,3,1,1,FALSE,"Colonial","1993",135000,"1991",135000,NA,NA,NA,NA,NA,NA
"RM2",0.19,3720,1900,8,3,0,FALSE,"3 Family","1996",0,"1996",0,"1989",205000,NA,NA,NA,NA
"RM2",0.21,2044,1900,4,2,0,FALSE,"2 Family","2012",0,"2005",262000,"2004",106300,"1996",0,"1987",180000
"RM2",0.2,3870,1900,6,3,0,FALSE,"3 Family","1977",47000,NA,NA,NA,NA,NA,NA,NA,NA
"RM2",0.23,4279,1900,6,5,0,FALSE,"Apt House","2015",0,"1994",85000,NA,NA,NA,NA,NA,NA
"RM2",0.25,4219,1900,6,3,0,FALSE,"2 Family","2007",0,"2001",80000,"2001",0,"1987",0,NA,NA
"RM2",0.54,13366,1958,0,0,0,FALSE,"Churches","2007",9e+05,NA,0,NA,NA,NA,NA,NA,NA
"RM2",0.23,1876,1900,0,0,0,FALSE,"Off Conv Res","2017",4e+05,"2007",2e+05,"2005",225000,"2000",0,"1997",0
"RM2",0.22,1796,1900,4,2,0,FALSE,"2 Family","2017",4e+05,"2007",2e+05,"2005",225000,"2003",0,"2000",0
"RM2",0.78,28256,1900,0,0,0,FALSE,"Apt 1-7 st","2015",1704000,"2000",825000,"1989",0,NA,NA,NA,NA
"RM2",0.18,1942,1928,4,1,1,FALSE,"Colonial","2015",184250,"2014",0,"2014",0,"2004",214900,"1990",140000
"RM2",0.18,2066,1930,5,2,0,FALSE,"Colonial","2014",0,"2014",70000,"2013",0,"1979",0,NA,NA
"RM2",0.18,1942,1930,5,2,0,FALSE,"Colonial","2010",95000,"2008",0,"2007",0,"2005",290000,"2002",0
"RM2",0.18,4710,1900,8,3,0,FALSE,"3 Family","2006",281000,"2006",0,"2003",0,"2002",175000,"2002",85000
"RM2",0.18,4799,1920,8,3,0,FALSE,"3 Family","2011",164900,"2009",0,"2009",0,"2003",163000,"1980",0
"RM2",0.18,4560,1920,6,3,0,FALSE,"3 Family","2014",0,"2012",92900,"2011",0,"2011",133820,"2004",230000
"RM2",0.17,5163,1900,8,4,0,FALSE,"3 Family","2015",0,"2013",0,"2013",221500,"2013",0,"1999",23000
"RM2",0.17,4231,1920,7,3,0,FALSE,"3 Family","2006",292000,"1990",0,NA,NA,NA,NA,NA,NA
"RM2",0.17,4486,1920,8,3,0,FALSE,"2 Family","2009",165000,"2008",0,"2002",208000,"1972",0,NA,NA
"RM2",0.18,5681,1900,8,3,0,FALSE,"3 Family","2018",0,"2017",0,"2016",169090,"2016",0,"2010",127000
"RM2",0.39,1733,1951,1,1,0,FALSE,"Ranch","1978",35500,NA,NA,NA,NA,NA,NA,NA,NA
"RM2",0.19,2060,1929,3,1,1,FALSE,"Colonial","2010",0,"1982",44000,NA,NA,NA,NA,NA,NA
"RM2",0.41,2083,1930,3,2,0,FALSE,"Colonial","2005",304500,"1992",0,NA,NA,NA,NA,NA,NA
"RM2",0.15,1580,1935,3,1,1,FALSE,"Colonial","2005",274000,"1992",0,NA,NA,NA,NA,NA,NA
"RM2",0.2,3050,1930,5,4,1,FALSE,"Colonial","2002",225500,"2002",0,"1987",215000,NA,NA,NA,NA
"RM2",0.17,2139,1925,3,1,0,FALSE,"Colonial","2004",144900,"2001",145000,"1995",80000,"1979",35000,NA,NA
"RM2",0.17,2036,1925,4,1,1,FALSE,"Colonial","1996",105000,"1988",28000,NA,NA,NA,NA,NA,NA
"RM2",0.16,4682,1925,9,3,0,FALSE,"3 Family","1993",237500,"1989",237500,NA,NA,NA,NA,NA,NA
"RM2",0.16,4378,1915,6,3,0,FALSE,"3 Family","2003",180000,"1999",127000,"1997",0,"1997",115000,"1996",0
"RM2",0.18,3709,1928,6,3,0,FALSE,"3 Family","1999",123500,"1999",0,"1982",0,NA,NA,NA,NA
"RM2",0.18,4334,1920,8,3,0,FALSE,"3 Family","2003",140000,"1980",0,NA,NA,NA,NA,NA,NA
"RM2",0.18,3666,1900,6,3,0,FALSE,"3 Family","2004",185000,"2004",0,"1996",149000,"1993",84400,NA,NA
"RM2",0.17,4381,1925,7,3,1,FALSE,"3 Family","1992",170000,NA,NA,NA,NA,NA,NA,NA,NA
"RM2",0.17,3945,1925,7,3,0,FALSE,"3 Family","2005",190000,"1992",0,NA,NA,NA,NA,NA,NA
"RM2",0.14,4410,1900,6,3,0,FALSE,"3 Family","2008",0,"1988",152263,NA,NA,NA,NA,NA,NA
"RM2",0.13,4108,1926,4,2,0,FALSE,"2 Family","2003",180000,"2001",0,"2000",0,"1996",0,"1996",0
"RM2",0.13,3458,1925,6,3,0,FALSE,"3 Family","2007",278000,"1988",0,NA,NA,NA,NA,NA,NA
"RM2",2.75,20147,1924,0,0,0,TRUE,"Churches","2017",1525000,NA,0,NA,NA,NA,NA,NA,NA
"RM2",2.09,62052,1968,0,0,0,FALSE,"Apt 1-7 st","2014",4577926,"1994",0,"1990",0,NA,NA,NA,NA
"RM2",0.23,2208,1977,2,2,0,FALSE,"Ranch","1994",49900,"1994",0,"1989",0,"1988",0,NA,NA
"RM2",0.92,22845,1988,0,0,0,FALSE,"Apt 1-7 st","2000",0,"1996",625000,"1996",0,"1986",0,NA,NA
"RM2",0,1025,1987,2,1,1,FALSE,"Condominium","2011",0,"1998",28000,"1998",30000,"1987",0,NA,NA
"RM2",0,714,1987,1,1,0,FALSE,"Condominium","2017",36299,"2016",0,"2015",0,"2006",80000,"2003",50500
"RM2",0,875,1987,1,1,0,FALSE,"Condominium","2009",62250,"2009",0,"2004",57000,"1987",0,NA,NA
"RM2",0,875,1987,1,1,0,FALSE,"Condominium","2014",41500,"2014",0,"2014",0,"2006",99500,"1998",22500
"RM2",0,714,1987,1,1,0,FALSE,"Condominium","2017",0,"1996",0,"1996",0,"1990",91900,NA,NA
"RM2",0,875,1987,1,1,0,FALSE,"Condominium","2006",97000,"2004",69900,"2001",46000,"1994",0,"1987",0
"RM2",0,714,1987,1,1,0,FALSE,"Condominium","2009",67000,"2003",40000,"1995",23000,"1993",0,NA,NA
"RM2",0,1075,1987,2,1,1,FALSE,"Condominium","2018",0,"2015",0,"2015",51500,"2014",0,"2006",124900
"RM2",0,1025,1987,2,1,1,FALSE,"Condominium","1995",35000,"1993",115000,"1988",115000,NA,NA,NA,NA
"RM2",0,1025,1987,2,1,1,FALSE,"Condominium","1996",24000,"1996",0,"1988",115000,NA,NA,NA,NA
"RM2",0,1075,1987,2,1,1,FALSE,"Condominium","2016",43000,"2016",0,"2006",123000,"2003",67000,"1987",0
"RM2",0,760,1987,1,1,0,FALSE,"Condominium","2008",69000,"2008",64010,"1997",0,"1996",0,"1987",94567
"RM2",0,722,1987,1,1,0,FALSE,"Condominium","2003",0,"1997",19500,"1997",19500,"1987",0,NA,NA
"RM2",0,760,1987,1,1,0,FALSE,"Condominium","2017",54000,"2006",65000,"1987",93900,NA,NA,NA,NA
"RM2",0,722,1987,1,1,0,FALSE,"Condominium","2014",36400,"1999",29000,"1987",0,NA,NA,NA,NA
"RM2",0,760,1987,1,1,0,FALSE,"Condominium","2009",0,"2002",0,"1998",34000,"1994",19000,"1993",90000
"RM2",0,1075,1987,2,1,1,FALSE,"Condominium","2015",0,"2013",0,"2013",0,"2013",57000,"2012",0
"RM2",0,1025,1987,2,1,1,FALSE,"Condominium","2000",44597,"2000",29990,"1999",0,NA,NA,NA,NA
"RM2",0,1075,1987,2,1,1,FALSE,"Condominium","2006",1e+05,"1996",0,"1995",0,"1987",0,NA,NA
"RM2",0,722,1987,1,1,0,FALSE,"Condominium","2001",42000,"2000",0,"2000",0,"1987",0,NA,NA
"RM2",0,714,1987,1,1,0,FALSE,"Condominium","2014",65000,"1997",0,"1997",0,"1997",0,"1987",0
"RM2",0,1070,1987,2,2,0,FALSE,"Condominium","2012",0,"2012",76100,"2006",65000,"1994",35000,"1994",0
"RM2",0,1025,1987,2,1,1,FALSE,"Condominium","2014",47200,"2013",0,"2006",123000,"2003",60000,"1988",0
"RM2",0,1025,1987,2,1,1,FALSE,"Condominium","1999",52000,"1990",0,NA,NA,NA,NA,NA,NA
"RM2",0,1075,1987,2,1,1,FALSE,"Condominium","2013",0,"2003",73500,"2000",58800,"1987",0,NA,NA
"RM2",0,1115,1987,2,2,0,FALSE,"Condominium","2004",85000,"1999",0,"1995",36000,"1995",0,"1995",0
"RM2",0,1226,1987,2,2,0,FALSE,"Condominium","2006",125000,"2005",63000,"1989",0,NA,NA,NA,NA
"RM2",0,760,1987,1,1,0,FALSE,"Condominium","2005",62500,"1993",1000,NA,NA,NA,NA,NA,NA
"RM2",0,875,1987,1,1,0,FALSE,"Condominium","2012",67000,"2008",105000,"1987",0,NA,NA,NA,NA
"RM2",0,1075,1987,2,1,1,FALSE,"Condominium","2015",44000,"2014",0,"2005",88000,"2004",71500,"2002",55900
"RM2",0,1025,1987,2,1,1,FALSE,"Condominium","2013",119000,"2005",0,"2002",71900,"2002",42400,"2002",0
"RM2",0,1025,1987,2,1,1,FALSE,"Condominium","2003",70000,"1997",0,"1986",0,NA,NA,NA,NA
"RM2",0,1075,1987,2,1,1,FALSE,"Condominium","1991",87000,"1991",87000,NA,NA,NA,NA,NA,NA
"RM2",0,714,1987,1,1,0,FALSE,"Condominium","2013",119000,"2005",0,"2002",44900,"1997",19000,"1987",0
"RM2",0,722,1987,1,1,0,FALSE,"Condominium","2002",38000,"1999",19000,"1988",89900,NA,NA,NA,NA
"RM2",0,722,1987,1,1,0,FALSE,"Condominium","2010",0,"2005",60000,"1987",0,NA,NA,NA,NA
"RM2",0,722,1987,1,1,0,FALSE,"Condominium","2003",50000,"1992",39000,NA,NA,NA,NA,NA,NA
"RM2",0,714,1987,1,1,0,FALSE,"Condominium","2008",81000,"2007",65500,"1987",0,NA,NA,NA,NA
"RM2",0,1075,1987,2,1,1,FALSE,"Condominium","2004",73000,"1987",0,NA,NA,NA,NA,NA,NA
"RM2",0,1025,1987,2,1,1,FALSE,"Condominium","2016",41300,"2015",0,"1996",33500,"1995",22224,"1993",0
"RM2",0,1025,1987,2,1,1,FALSE,"Condominium","2013",0,"1999",26000,"1998",0,"1986",0,NA,NA
"RM2",0,1075,1987,2,1,1,FALSE,"Condominium","2013",75000,"2013",0,"2007",0,"2006",110000,"2001",67000
"RM2",0,760,1987,1,1,0,FALSE,"Condominium","2008",81000,"2005",0,"2000",18300,"1990",0,NA,NA
"RM2",0,722,1987,1,1,0,FALSE,"Condominium","1998",13500,"1998",0,"1987",0,NA,NA,NA,NA
"RM2",0,760,1987,1,1,0,FALSE,"Condominium","1998",22900,"1998",0,"1986",0,NA,NA,NA,NA
"RM2",0,722,1987,1,1,0,FALSE,"Condominium","2015",0,"2014",0,"2014",32694,"2012",0,"2005",82000
"RM2",0,760,1987,1,1,0,FALSE,"Condominium","2010",83895,"2006",84900,"1987",0,NA,NA,NA,NA
"RM2",0,750,1988,1,1,0,FALSE,"Condominium","2017",0,"1996",48500,"1986",0,NA,NA,NA,NA
"RM2",0,875,1988,1,1,0,FALSE,"Condominium","2007",92800,"1988",0,NA,NA,NA,NA,NA,NA
"RM2",0,750,1987,1,1,0,FALSE,"Condominium","2017",62000,"1998",0,"1997",0,"1997",0,"1989",90000
"RM2",0,1150,1988,2,2,0,FALSE,"Condominium","2006",139000,"2005",0,"1988",133900,NA,NA,NA,NA
"RM2",0,750,1988,1,1,0,FALSE,"Condominium","2007",89800,"2003",40000,"1999",18000,"1988",90000,NA,NA
"RM2",0,750,1988,1,1,0,FALSE,"Condominium","2006",65000,"2003",0,"2003",43500,"1997",0,"1997",0
"RM2",0,1150,1988,2,2,0,FALSE,"Condominium","2005",0,"2002",60000,"2001",50200,"1994",60000,NA,NA
"RM2",0,1150,1988,2,2,0,FALSE,"Condominium","2015",57151,"2014",0,"2004",124900,"1994",60000,"1986",0
"RM2",0,1075,1988,2,1,1,FALSE,"Condominium","2005",105900,"2000",50000,"1994",39000,"1986",0,NA,NA
"RM2",0,1025,1988,2,1,1,FALSE,"Condominium","1996",37500,"1986",0,NA,NA,NA,NA,NA,NA
"RM2",0,1025,1988,2,1,1,FALSE,"Condominium","2008",135000,"2007",115000,"1995",42000,"1986",0,NA,NA
"RM2",0,1075,1988,2,1,1,FALSE,"Condominium","1998",36700,"1994",35000,"1994",0,NA,NA,NA,NA
"RM2",0,750,1988,1,1,0,FALSE,"Condominium","1999",21100,"1999",0,"1997",0,"1994",14900,"1994",75216
"RM2",0,1150,1988,2,2,0,FALSE,"Condominium","1996",45000,"1986",0,NA,NA,NA,NA,NA,NA
"RM2",0,1150,1988,2,2,0,FALSE,"Condominium","2001",60000,"1999",0,"1997",0,"1988",129900,NA,NA
"RM2",0,1150,1988,2,2,0,FALSE,"Condominium","1996",0,"1996",0,"1994",35000,"1988",129900,NA,NA
"RM2",0,1461,1988,2,2,1,FALSE,"Condominium","1998",65000,"1997",0,"1997",57200,"1986",0,NA,NA
"RM2",0,1461,1989,2,2,1,FALSE,"Condominium","2007",0,"2003",1e+05,"2002",0,"1996",54000,"1986",0
"RM2",0,1461,1989,2,2,1,FALSE,"Condominium","2007",190000,"1990",0,NA,NA,NA,NA,NA,NA
"RM2",0,1461,1989,2,2,1,FALSE,"Condominium","1996",58000,"1986",0,NA,NA,NA,NA,NA,NA
"RM2",0,1461,1989,2,2,1,FALSE,"Condominium","2015",0,"2013",0,"2013",85000,"2007",185000,"1995",55620
"RM2",0,1461,1989,2,2,1,FALSE,"Condominium","1996",58000,"1986",0,NA,NA,NA,NA,NA,NA
"RM2",0,0,NA,0,0,0,FALSE,"Outbuildings","2003",4000,"1992",5000,NA,NA,NA,NA,NA,NA
"RM2",0.18,4072,1918,6,4,0,FALSE,"3 Family","1997",84500,NA,NA,NA,NA,NA,NA,NA,NA
"RM2",0.17,4101,1918,5,3,0,FALSE,"3 Family","2005",0,"1995",70500,"1994",0,NA,NA,NA,NA
"RM2",0.11,4143,1920,5,3,0,FALSE,"3 Family","2002",153500,"2002",0,"1984",0,NA,NA,NA,NA
"RM2",0.11,3795,1925,8,3,0,FALSE,"3 Family","1993",110000,NA,NA,NA,NA,NA,NA,NA,NA
"RM2",0.18,3473,1920,5,3,0,FALSE,"3 Family","2014",95500,"2014",95500,"1996",0,"1990",217500,NA,NA
"RM2",0.19,4701,1920,8,5,0,FALSE,"Apt House","1998",65000,"1990",0,NA,NA,NA,NA,NA,NA
"RM2",0.17,2725,1900,5,2,0,FALSE,"2 Family","2013",0,"2013",40000,"2007",310000,"2001",0,"1981",34000
"RM2",0.45,3605,1910,6,3,0,FALSE,"3 Family","1995",50000,NA,NA,NA,NA,NA,NA,NA,NA
"RM2",0.14,4324,1920,9,3,0,FALSE,"2 Family","2017",0,"2017",145900,"2017",0,"2007",272000,"2007",0
"RM2",0.17,4169,1920,6,3,0,FALSE,"3 Family","2009",217000,"2009",0,"1983",0,NA,NA,NA,NA
"RM2",0.17,3845,1918,6,3,0,FALSE,"3 Family","2010",90000,"2010",0,"2001",153000,"2000",0,NA,NA
"RM2",0.13,3593,1920,6,3,0,FALSE,"3 Family","2015",250000,"2004",259000,"1997",85000,"1986",83000,NA,NA
"RM2",0.13,2421,1925,3,1,1,FALSE,"Colonial","2010",130100,"2009",0,"2009",0,"2006",225000,"1995",0
"RM2",0.17,3649,1920,6,4,0,FALSE,"4 Family","2016",0,"2015",179500,"2015",0,"2012",170000,"2006",354500
"RM2",0.13,3339,1920,6,2,1,FALSE,"2 Family","2003",130000,"2002",0,"2001",0,"1991",160000,NA,NA
"RM2",0.17,2285,1920,4,2,0,FALSE,"Colonial","2001",77000,"2000",0,"1998",0,"1995",49000,"1995",82800
"RM2",0.15,3800,1908,6,3,1,FALSE,"2 Family","2005",320000,"2004",0,"2000",0,"1996",0,"1984",0
"RM2",0.13,3087,1910,5,3,0,FALSE,"3 Family","2017",125000,"1978",0,NA,NA,NA,NA,NA,NA
"RM2",0.14,3369,1908,4,2,0,FALSE,"2 Family","2003",182500,"1983",0,NA,NA,NA,NA,NA,NA
"RM2",0.15,5657,1920,8,6,0,FALSE,"4 Family","1996",125000,NA,NA,NA,NA,NA,NA,NA,NA
"RM2",0.14,5656,1900,5,5,0,FALSE,"Apt House","2016",330000,"2011",0,"2010",NA,"2007",4e+05,"2006",325000
"RM2",0.19,2130,1918,5,2,0,FALSE,"2 Family","1987",20000,NA,NA,NA,NA,NA,NA,NA,NA
"RM2",0.19,3536,1918,6,2,0,FALSE,"2 Family","2014",0,"2010",75000,"2010",0,"2002",0,"1977",26000
"RM2",0.18,4510,1916,5,3,0,FALSE,"3 Family","2016",0,"2016",161500,"2015",0,"2006",0,"1998",90000
"RM2",0.19,2980,1908,5,2,0,FALSE,"2 Family","2011",189000,"2009",0,"2009",75000,"2008",0,"1988",155000
"RM2",0.15,2885,1910,5,3,0,FALSE,"3 Family","2017",0,"2017",291000,"2011",0,"2011",0,"2009",121000
"RM2",0.13,1896,1918,4,1,0,FALSE,"Colonial","2009",0,"2009",110000,"2009",0,"1992",0,NA,NA
"RM2",0.14,3452,1907,4,1,0,FALSE,"Colonial","2015",182850,"2000",99000,"2000",0,NA,NA,NA,NA
"RM2",0.17,2476,1910,2,2,0,FALSE,"2 Family","1979",33900,NA,NA,NA,NA,NA,NA,NA,NA
"RM2",0.19,2689,1895,3,1,0,FALSE,"Colonial","1986",115000,NA,NA,NA,NA,NA,NA,NA,NA
"RM2",0.16,3540,1910,6,4,0,FALSE,"3 Family","2002",155000,"2001",137500,"1983",0,NA,NA,NA,NA
"RM2",0.15,3021,1901,5,2,1,FALSE,"Colonial","2017",285000,"1984",0,NA,NA,NA,NA,NA,NA
"RM2",0.14,4112,1920,6,3,0,FALSE,"2 Family","2004",295000,"2002",187000,"1988",233750,NA,NA,NA,NA
"RM2",0.13,3606,1916,6,3,0,FALSE,"2 Family","2002",149000,"2001",116500,"1997",97000,"1989",0,NA,NA
"RM2",0.13,1888,1916,3,1,1,FALSE,"Colonial","2013",140000,"2004",0,"1997",48000,"1980",0,NA,NA
"RM2",0.13,4222,1912,6,3,0,FALSE,"3 Family","2002",169900,"1979",50000,NA,NA,NA,NA,NA,NA
"RM2",0.47,22838,1900,0,0,0,FALSE,"Apt 1-7 st","2005",245454,"2005",0,"1990",0,NA,NA,NA,NA
"RM2",0.67,42903,1920,0,0,0,FALSE,"Apt 1-7 st","2016",3870000,"1999",0,NA,NA,NA,NA,NA,NA
"RM2",0.68,44951,1927,0,0,0,FALSE,"Apt 1-7 st","2009",0,"2002",0,"2002",1550000,"1992",920000,NA,NA
"RM2",0.28,11181,1900,0,0,0,FALSE,"Apt 1-7 st","2015",393885,"2015",393885,"2015",0,"1998",0,"1983",0
"RM2",0.14,3808,1917,6,3,0,FALSE,"3 Family","2009",0,"1998",120000,"1985",0,NA,NA,NA,NA
"RM2",0.14,3823,1918,6,3,0,FALSE,"3 Family","1994",153000,"1992",153000,NA,NA,NA,NA,NA,NA
"RM2",0.17,4212,1920,8,4,0,FALSE,"4 Family","2012",0,"2005",0,"1995",0,"1988",295000,NA,NA
"RM2",0.17,3613,1918,5,3,0,FALSE,"3 Family","2003",198000,"1986",118000,NA,NA,NA,NA,NA,NA
"RM2",0.15,3105,1916,4,2,0,FALSE,"Colonial","1983",36000,NA,NA,NA,NA,NA,NA,NA,NA
"RM2",0.15,1840,1916,3,2,0,FALSE,"2 Family","1994",75900,"1991",0,NA,NA,NA,NA,NA,NA
"RM2",0.19,2758,1920,3,1,1,FALSE,"Colonial","2016",50000,"2015",99637,"1988",175000,NA,NA,NA,NA
"RM2",0.19,3569,1920,6,3,0,FALSE,"3 Family","2015",0,"2014",0,"2014",70000,"2014",0,"2013",0
"RM2",0.15,3948,1920,9,3,0,FALSE,"3 Family","2010",190000,"1996",0,NA,NA,NA,NA,NA,NA
"RM2",0.26,3786,1900,5,3,0,FALSE,"2 Family","2015",0,"2015",0,"1994",140000,"1994",23000,NA,NA
"RM2",0.1,3483,1917,5,3,0,FALSE,"2 Family","2016",170000,"2016",0,"2016",0,"2008",0,NA,0
"RM2",0.1,3152,1918,4,2,0,FALSE,"2 Family","1977",30000,NA,NA,NA,NA,NA,NA,NA,NA
"RM2",0.13,3606,1917,6,3,0,FALSE,"3 Family","2007",298500,"2003",0,"1993",64000,NA,NA,NA,NA
"RM2",0.12,3472,1917,6,3,0,FALSE,"3 Family","2000",145000,"1998",0,NA,NA,NA,NA,NA,NA
"RM2",0.09,3690,1920,5,2,0,FALSE,"2 Family","2007",0,"1977",35000,NA,NA,NA,NA,NA,NA
"RM2",0.11,3762,1917,6,3,0,FALSE,"3 Family","2000",165000,"1998",0,NA,NA,NA,NA,NA,NA
